"obs"	"tobs"	"month"	"day"	"year"	"Prec"
"802"	802	72	3	13	1902	0
"803"	803	73	3	14	1902	0
"804"	804	74	3	15	1902	0
"805"	805	75	3	16	1902	0
"806"	806	76	3	17	1902	0
"807"	807	77	3	18	1902	0
"808"	808	78	3	19	1902	0
"809"	809	79	3	20	1902	0.45
"810"	810	80	3	21	1902	0.2
"811"	811	81	3	22	1902	0
"812"	812	82	3	23	1902	0.17
"813"	813	83	3	24	1902	0.23
"814"	814	84	3	25	1902	0.21
"815"	815	85	3	26	1902	0
"816"	816	86	3	27	1902	0
"817"	817	87	3	28	1902	0.2
"818"	818	88	3	29	1902	0.01
"819"	819	89	3	30	1902	0
"820"	820	90	3	31	1902	0
"821"	821	91	4	1	1902	0
"822"	822	92	4	2	1902	0
"823"	823	93	4	3	1902	0
"824"	824	94	4	4	1902	0
"825"	825	95	4	5	1902	0
"826"	826	96	4	6	1902	0.08
"827"	827	97	4	7	1902	0
"828"	828	98	4	8	1902	0
"829"	829	99	4	9	1902	0
"830"	830	100	4	10	1902	0
"831"	831	101	4	11	1902	0
"832"	832	102	4	12	1902	0.02
"833"	833	103	4	13	1902	0.25
"834"	834	104	4	14	1902	0.11
"835"	835	105	4	15	1902	0
"836"	836	106	4	16	1902	0
"837"	837	107	4	17	1902	0
"838"	838	108	4	18	1902	0
"839"	839	109	4	19	1902	0
"840"	840	110	4	20	1902	0
"841"	841	111	4	21	1902	0.15
"842"	842	112	4	22	1902	0
"843"	843	113	4	23	1902	0
"844"	844	114	4	24	1902	0
"845"	845	115	4	25	1902	0
"846"	846	116	4	26	1902	0
"847"	847	117	4	27	1902	0
"848"	848	118	4	28	1902	0
"849"	849	119	4	29	1902	0
"850"	850	120	4	30	1902	0
"851"	851	121	5	1	1902	0
"852"	852	122	5	2	1902	0
"853"	853	123	5	3	1902	0
"854"	854	124	5	4	1902	0.05
"855"	855	125	5	5	1902	0.18
"856"	856	126	5	6	1902	0
"857"	857	127	5	7	1902	0
"858"	858	128	5	8	1902	0
"859"	859	129	5	9	1902	0
"860"	860	130	5	10	1902	0
"861"	861	131	5	11	1902	0.06
"862"	862	132	5	12	1902	0
"863"	863	133	5	13	1902	0.06
"864"	864	134	5	14	1902	0.46
"865"	865	135	5	15	1902	0
"866"	866	136	5	16	1902	0.18
"867"	867	137	5	17	1902	0
"868"	868	138	5	18	1902	0.05
"869"	869	139	5	19	1902	0.35
"870"	870	140	5	20	1902	0.18
"871"	871	141	5	21	1902	0
"872"	872	142	5	22	1902	0
"873"	873	143	5	23	1902	0
"874"	874	144	5	24	1902	0
"875"	875	145	5	25	1902	0
"876"	876	146	5	26	1902	0.14
"877"	877	147	5	27	1902	0.34
"878"	878	148	5	28	1902	0.08
"879"	879	149	5	29	1902	0
"880"	880	150	5	30	1902	0
"881"	881	151	5	31	1902	0
"882"	882	152	6	1	1902	0
"883"	883	153	6	2	1902	0
"884"	884	154	6	3	1902	0
"885"	885	155	6	4	1902	0
"886"	886	156	6	5	1902	0
"887"	887	157	6	6	1902	0
"888"	888	158	6	7	1902	0.01
"889"	889	159	6	8	1902	0
"890"	890	160	6	9	1902	0
"891"	891	161	6	10	1902	0
"892"	892	162	6	11	1902	0
"893"	893	163	6	12	1902	0
"894"	894	164	6	13	1902	0.28
"895"	895	165	6	14	1902	0
"896"	896	166	6	15	1902	0.01
"897"	897	167	6	16	1902	0
"898"	898	168	6	17	1902	0
"899"	899	169	6	18	1902	0
"900"	900	170	6	19	1902	0.01
"901"	901	171	6	20	1902	0.48
"902"	902	172	6	21	1902	0
"903"	903	173	6	22	1902	0
"904"	904	174	6	23	1902	0
"905"	905	175	6	24	1902	0
"906"	906	176	6	25	1902	0
"907"	907	177	6	26	1902	0
"908"	908	178	6	27	1902	0.57
"909"	909	179	6	28	1902	1.02
"910"	910	180	6	29	1902	0
"911"	911	181	6	30	1902	0.05
"912"	912	182	7	1	1902	0
"913"	913	183	7	2	1902	0.01
"914"	914	184	7	3	1902	0
"915"	915	185	7	4	1902	0.04
"916"	916	186	7	5	1902	0.13
"917"	917	187	7	6	1902	0
"918"	918	188	7	7	1902	0
"919"	919	189	7	8	1902	0
"920"	920	190	7	9	1902	0.17
"921"	921	191	7	10	1902	0
"922"	922	192	7	11	1902	0
"923"	923	193	7	12	1902	0
"924"	924	194	7	13	1902	0
"925"	925	195	7	14	1902	0
"926"	926	196	7	15	1902	0
"927"	927	197	7	16	1902	0
"928"	928	198	7	17	1902	0.05
"929"	929	199	7	18	1902	0.47
"930"	930	200	7	19	1902	0.43
"931"	931	201	7	20	1902	0
"932"	932	202	7	21	1902	0
"933"	933	203	7	22	1902	0
"934"	934	204	7	23	1902	0
"935"	935	205	7	24	1902	0
"936"	936	206	7	25	1902	0
"937"	937	207	7	26	1902	0.01
"938"	938	208	7	27	1902	0
"939"	939	209	7	28	1902	0
"940"	940	210	7	29	1902	0
"941"	941	211	7	30	1902	0
"942"	942	212	7	31	1902	0
"943"	943	213	8	1	1902	0
"944"	944	214	8	2	1902	0
"945"	945	215	8	3	1902	0
"946"	946	216	8	4	1902	0
"947"	947	217	8	5	1902	0.04
"948"	948	218	8	6	1902	0
"949"	949	219	8	7	1902	0
"950"	950	220	8	8	1902	0
"951"	951	221	8	9	1902	0
"952"	952	222	8	10	1902	0
"953"	953	223	8	11	1902	0
"954"	954	224	8	12	1902	0
"955"	955	225	8	13	1902	0
"956"	956	226	8	14	1902	0
"957"	957	227	8	15	1902	0
"958"	958	228	8	16	1902	0
"959"	959	229	8	17	1902	0
"960"	960	230	8	18	1902	0
"961"	961	231	8	19	1902	0
"962"	962	232	8	20	1902	0
"963"	963	233	8	21	1902	0.02
"964"	964	234	8	22	1902	0
"965"	965	235	8	23	1902	0
"966"	966	236	8	24	1902	0
"967"	967	237	8	25	1902	0
"968"	968	238	8	26	1902	0.61
"969"	969	239	8	27	1902	0
"970"	970	240	8	28	1902	0
"971"	971	241	8	29	1902	0
"972"	972	242	8	30	1902	0
"973"	973	243	8	31	1902	0
"974"	974	244	9	1	1902	0
"975"	975	245	9	2	1902	0
"976"	976	246	9	3	1902	0
"977"	977	247	9	4	1902	0
"978"	978	248	9	5	1902	0
"979"	979	249	9	6	1902	0
"980"	980	250	9	7	1902	0
"981"	981	251	9	8	1902	0
"982"	982	252	9	9	1902	0
"983"	983	253	9	10	1902	0
"984"	984	254	9	11	1902	0
"985"	985	255	9	12	1902	0
"986"	986	256	9	13	1902	0
"987"	987	257	9	14	1902	0
"988"	988	258	9	15	1902	0
"989"	989	259	9	16	1902	0
"990"	990	260	9	17	1902	0
"991"	991	261	9	18	1902	0
"992"	992	262	9	19	1902	0
"993"	993	263	9	20	1902	1.88
"994"	994	264	9	21	1902	4.34
"995"	995	265	9	22	1902	0.62
"996"	996	266	9	23	1902	0
"997"	997	267	9	24	1902	0
"998"	998	268	9	25	1902	0
"999"	999	269	9	26	1902	0
"1000"	1000	270	9	27	1902	0
"1001"	1001	271	9	28	1902	0
"1002"	1002	272	9	29	1902	0.28
"1003"	1003	273	9	30	1902	0
"1004"	1004	274	10	1	1902	0.18
"1005"	1005	275	10	2	1902	0.09
"1006"	1006	276	10	3	1902	0
"1007"	1007	277	10	4	1902	0
"1008"	1008	278	10	5	1902	0
"1009"	1009	279	10	6	1902	0
"1010"	1010	280	10	7	1902	0
"1011"	1011	281	10	8	1902	0
"1012"	1012	282	10	9	1902	0
"1013"	1013	283	10	10	1902	0
"1014"	1014	284	10	11	1902	0.68
"1015"	1015	285	10	12	1902	0.19
"1016"	1016	286	10	13	1902	0.01
"1017"	1017	287	10	14	1902	0
"1018"	1018	288	10	15	1902	0
"1019"	1019	289	10	16	1902	0
"1020"	1020	290	10	17	1902	0
"1021"	1021	291	10	18	1902	0
"1022"	1022	292	10	19	1902	0
"1023"	1023	293	10	20	1902	0
"1024"	1024	294	10	21	1902	0
"1025"	1025	295	10	22	1902	0
"1026"	1026	296	10	23	1902	0
"1027"	1027	297	10	24	1902	0
"1028"	1028	298	10	25	1902	0
"1029"	1029	299	10	26	1902	0
"1030"	1030	300	10	27	1902	0
"1031"	1031	301	10	28	1902	0
"1032"	1032	302	10	29	1902	0
"1033"	1033	303	10	30	1902	0
"1034"	1034	304	10	31	1902	0
"1035"	1035	305	11	1	1902	0
"1036"	1036	306	11	2	1902	0
"1037"	1037	307	11	3	1902	0
"1038"	1038	308	11	4	1902	0
"1039"	1039	309	11	5	1902	0
"1040"	1040	310	11	6	1902	0
"1041"	1041	311	11	7	1902	0
"1042"	1042	312	11	8	1902	0
"1043"	1043	313	11	9	1902	0
"1044"	1044	314	11	10	1902	0
"1045"	1045	315	11	11	1902	0
"1046"	1046	316	11	12	1902	0
"1047"	1047	317	11	13	1902	0
"1048"	1048	318	11	14	1902	0
"1049"	1049	319	11	15	1902	0.27
"1050"	1050	320	11	16	1902	0
"1051"	1051	321	11	17	1902	0
"1052"	1052	322	11	18	1902	0
"1053"	1053	323	11	19	1902	0
"1054"	1054	324	11	20	1902	0
"1055"	1055	325	11	21	1902	0
"1056"	1056	326	11	22	1902	0
"1057"	1057	327	11	23	1902	0
"1058"	1058	328	11	24	1902	0
"1059"	1059	329	11	25	1902	0
"1060"	1060	330	11	26	1902	0
"1061"	1061	331	11	27	1902	0
"1062"	1062	332	11	28	1902	0
"1063"	1063	333	11	29	1902	0
"1064"	1064	334	11	30	1902	0
"1065"	1065	335	12	1	1902	0
"1066"	1066	336	12	2	1902	0
"1067"	1067	337	12	3	1902	0
"1068"	1068	338	12	4	1902	0
"1069"	1069	339	12	5	1902	0
"1070"	1070	340	12	6	1902	0
"1071"	1071	341	12	7	1902	0
"1072"	1072	342	12	8	1902	0
"1073"	1073	343	12	9	1902	0
"1074"	1074	344	12	10	1902	0
"1075"	1075	345	12	11	1902	0
"1076"	1076	346	12	12	1902	0.05
"1077"	1077	347	12	13	1902	0.31
"1078"	1078	348	12	14	1902	0.38
"1079"	1079	349	12	15	1902	0
"1080"	1080	350	12	16	1902	0
"1081"	1081	351	12	17	1902	0
"1082"	1082	352	12	18	1902	0
"1083"	1083	353	12	19	1902	0.03
"1084"	1084	354	12	20	1902	0
"1085"	1085	355	12	21	1902	0
"1086"	1086	356	12	22	1902	0
"1087"	1087	357	12	23	1902	0
"1088"	1088	358	12	24	1902	0
"1089"	1089	359	12	25	1902	0
"1090"	1090	360	12	26	1902	0
"1091"	1091	361	12	27	1902	0
"1092"	1092	362	12	28	1902	0
"1093"	1093	363	12	29	1902	0
"1094"	1094	364	12	30	1902	0
"1095"	1095	365	12	31	1902	0
"1096"	1096	1	1	1	1903	0
"1097"	1097	2	1	2	1903	0
"1098"	1098	3	1	3	1903	0
"1099"	1099	4	1	4	1903	0
"1100"	1100	5	1	5	1903	0
"1101"	1101	6	1	6	1903	0
"1102"	1102	7	1	7	1903	0
"1103"	1103	8	1	8	1903	0
"1104"	1104	9	1	9	1903	0
"1105"	1105	10	1	10	1903	0.01
"1106"	1106	11	1	11	1903	0.07
"1107"	1107	12	1	12	1903	0
"1108"	1108	13	1	13	1903	0
"1109"	1109	14	1	14	1903	0
"1110"	1110	15	1	15	1903	0
"1111"	1111	16	1	16	1903	0
"1112"	1112	17	1	17	1903	0
"1113"	1113	18	1	18	1903	0
"1114"	1114	19	1	19	1903	0
"1115"	1115	20	1	20	1903	0
"1116"	1116	21	1	21	1903	0
"1117"	1117	22	1	22	1903	0
"1118"	1118	23	1	23	1903	0
"1119"	1119	24	1	24	1903	0
"1120"	1120	25	1	25	1903	0
"1121"	1121	26	1	26	1903	0
"1122"	1122	27	1	27	1903	0
"1123"	1123	28	1	28	1903	0.08
"1124"	1124	29	1	29	1903	0
"1125"	1125	30	1	30	1903	0
"1126"	1126	31	1	31	1903	0
"1127"	1127	32	2	1	1903	0.08
"1128"	1128	33	2	2	1903	0.19
"1129"	1129	34	2	3	1903	0.37
"1130"	1130	35	2	4	1903	0
"1131"	1131	36	2	5	1903	0
"1132"	1132	37	2	6	1903	0.05
"1133"	1133	38	2	7	1903	0
"1134"	1134	39	2	8	1903	0
"1135"	1135	40	2	9	1903	0
"1136"	1136	41	2	10	1903	0
"1137"	1137	42	2	11	1903	0.05
"1138"	1138	43	2	12	1903	0.58
"1139"	1139	44	2	13	1903	0.07
"1140"	1140	45	2	14	1903	0
"1141"	1141	46	2	15	1903	0
"1142"	1142	47	2	16	1903	0
"1143"	1143	48	2	17	1903	0
"1144"	1144	49	2	18	1903	0.01
"1145"	1145	50	2	19	1903	0
"1146"	1146	51	2	20	1903	0
"1147"	1147	52	2	21	1903	0
"1148"	1148	53	2	22	1903	0
"1149"	1149	54	2	23	1903	0.03
"1150"	1150	55	2	24	1903	0.08
"1151"	1151	56	2	25	1903	0.02
"1152"	1152	57	2	26	1903	0.07
"1153"	1153	58	2	27	1903	0
"1154"	1154	59	2	28	1903	0
"1155"	1155	60	3	1	1903	0
"1156"	1156	61	3	2	1903	0
"1157"	1157	62	3	3	1903	0
"1158"	1158	63	3	4	1903	0
"1159"	1159	64	3	5	1903	0
"1160"	1160	65	3	6	1903	0
"1161"	1161	66	3	7	1903	0
"1162"	1162	67	3	8	1903	0
"1163"	1163	68	3	9	1903	0
"1164"	1164	69	3	10	1903	0
"1165"	1165	70	3	11	1903	0
"1166"	1166	71	3	12	1903	0
"1167"	1167	72	3	13	1903	0
"1168"	1168	73	3	14	1903	0
"1169"	1169	74	3	15	1903	0
"1170"	1170	75	3	16	1903	0
"1171"	1171	76	3	17	1903	0
"1172"	1172	77	3	18	1903	0.81
"1173"	1173	78	3	19	1903	0
"1174"	1174	79	3	20	1903	0
"1175"	1175	80	3	21	1903	0
"1176"	1176	81	3	22	1903	0.22
"1177"	1177	82	3	23	1903	0
"1178"	1178	83	3	24	1903	0
"1179"	1179	84	3	25	1903	0
"1180"	1180	85	3	26	1903	0
"1181"	1181	86	3	27	1903	0
"1182"	1182	87	3	28	1903	0
"1183"	1183	88	3	29	1903	0
"1184"	1184	89	3	30	1903	0
"1185"	1185	90	3	31	1903	0
"1186"	1186	91	4	1	1903	0
"1187"	1187	92	4	2	1903	0.06
"1188"	1188	93	4	3	1903	0
"1189"	1189	94	4	4	1903	0
"1190"	1190	95	4	5	1903	0
"1191"	1191	96	4	6	1903	0
"1192"	1192	97	4	7	1903	0
"1193"	1193	98	4	8	1903	0
"1194"	1194	99	4	9	1903	0
"1195"	1195	100	4	10	1903	0
"1196"	1196	101	4	11	1903	0.09
"1197"	1197	102	4	12	1903	0.68
"1198"	1198	103	4	13	1903	0
"1199"	1199	104	4	14	1903	0
"1200"	1200	105	4	15	1903	0
"1201"	1201	106	4	16	1903	0
"1202"	1202	107	4	17	1903	0
"1203"	1203	108	4	18	1903	0.01
"1204"	1204	109	4	19	1903	0.03
"1205"	1205	110	4	20	1903	0
"1206"	1206	111	4	21	1903	0.02
"1207"	1207	112	4	22	1903	0
"1208"	1208	113	4	23	1903	0
"1209"	1209	114	4	24	1903	0
"1210"	1210	115	4	25	1903	0
"1211"	1211	116	4	26	1903	0
"1212"	1212	117	4	27	1903	0
"1213"	1213	118	4	28	1903	0.28
"1214"	1214	119	4	29	1903	0.31
"1215"	1215	120	4	30	1903	0.02
"1216"	1216	121	5	1	1903	0.05
"1217"	1217	122	5	2	1903	0.07
"1218"	1218	123	5	3	1903	0
"1219"	1219	124	5	4	1903	0
"1220"	1220	125	5	5	1903	0
"1221"	1221	126	5	6	1903	0
"1222"	1222	127	5	7	1903	0
"1223"	1223	128	5	8	1903	0
"1224"	1224	129	5	9	1903	0
"1225"	1225	130	5	10	1903	0.02
"1226"	1226	131	5	11	1903	0.01
"1227"	1227	132	5	12	1903	0
"1228"	1228	133	5	13	1903	0
"1229"	1229	134	5	14	1903	0
"1230"	1230	135	5	15	1903	0
"1231"	1231	136	5	16	1903	0
"1232"	1232	137	5	17	1903	0.18
"1233"	1233	138	5	18	1903	0.08
"1234"	1234	139	5	19	1903	0
"1235"	1235	140	5	20	1903	0
"1236"	1236	141	5	21	1903	0
"1237"	1237	142	5	22	1903	0
"1238"	1238	143	5	23	1903	0
"1239"	1239	144	5	24	1903	0
"1240"	1240	145	5	25	1903	0
"1241"	1241	146	5	26	1903	0
"1242"	1242	147	5	27	1903	0
"1243"	1243	148	5	28	1903	0
"1244"	1244	149	5	29	1903	0
"1245"	1245	150	5	30	1903	0
"1246"	1246	151	5	31	1903	0.2
"1247"	1247	152	6	1	1903	0.02
"1248"	1248	153	6	2	1903	0
"1249"	1249	154	6	3	1903	0
"1250"	1250	155	6	4	1903	0.05
"1251"	1251	156	6	5	1903	0.25
"1252"	1252	157	6	6	1903	0.47
"1253"	1253	158	6	7	1903	0.24
"1254"	1254	159	6	8	1903	0.4
"1255"	1255	160	6	9	1903	0.49
"1256"	1256	161	6	10	1903	0.06
"1257"	1257	162	6	11	1903	0
"1258"	1258	163	6	12	1903	0
"1259"	1259	164	6	13	1903	0
"1260"	1260	165	6	14	1903	0
"1261"	1261	166	6	15	1903	0.15
"1262"	1262	167	6	16	1903	0.12
"1263"	1263	168	6	17	1903	0
"1264"	1264	169	6	18	1903	0
"1265"	1265	170	6	19	1903	0
"1266"	1266	171	6	20	1903	0
"1267"	1267	172	6	21	1903	0
"1268"	1268	173	6	22	1903	0
"1269"	1269	174	6	23	1903	0
"1270"	1270	175	6	24	1903	0
"1271"	1271	176	6	25	1903	0
"1272"	1272	177	6	26	1903	0
"1273"	1273	178	6	27	1903	0
"1274"	1274	179	6	28	1903	0
"1275"	1275	180	6	29	1903	0
"1276"	1276	181	6	30	1903	0
"1277"	1277	182	7	1	1903	0
"1278"	1278	183	7	2	1903	0
"1279"	1279	184	7	3	1903	0.26
"1280"	1280	185	7	4	1903	0
"1281"	1281	186	7	5	1903	0
"1282"	1282	187	7	6	1903	0
"1283"	1283	188	7	7	1903	0.04
"1284"	1284	189	7	8	1903	0
"1285"	1285	190	7	9	1903	0.09
"1286"	1286	191	7	10	1903	0
"1287"	1287	192	7	11	1903	0
"1288"	1288	193	7	12	1903	0
"1289"	1289	194	7	13	1903	0
"1290"	1290	195	7	14	1903	0
"1291"	1291	196	7	15	1903	0
"1292"	1292	197	7	16	1903	0
"1293"	1293	198	7	17	1903	0.53
"1294"	1294	199	7	18	1903	0
"1295"	1295	200	7	19	1903	0
"1296"	1296	201	7	20	1903	0
"1297"	1297	202	7	21	1903	0.12
"1298"	1298	203	7	22	1903	0
"1299"	1299	204	7	23	1903	0
"1300"	1300	205	7	24	1903	0.02
"1301"	1301	206	7	25	1903	0
"1302"	1302	207	7	26	1903	0
"1303"	1303	208	7	27	1903	0
"1304"	1304	209	7	28	1903	0
"1305"	1305	210	7	29	1903	0
"1306"	1306	211	7	30	1903	0
"1307"	1307	212	7	31	1903	0
"1308"	1308	213	8	1	1903	0
"1309"	1309	214	8	2	1903	0
"1310"	1310	215	8	3	1903	0
"1311"	1311	216	8	4	1903	0
"1312"	1312	217	8	5	1903	0
"1313"	1313	218	8	6	1903	0
"1314"	1314	219	8	7	1903	0
"1315"	1315	220	8	8	1903	0
"1316"	1316	221	8	9	1903	0.37
"1317"	1317	222	8	10	1903	0
"1318"	1318	223	8	11	1903	0
"1319"	1319	224	8	12	1903	0
"1320"	1320	225	8	13	1903	0
"1321"	1321	226	8	14	1903	0
"1322"	1322	227	8	15	1903	0
"1323"	1323	228	8	16	1903	0.08
"1324"	1324	229	8	17	1903	0
"1325"	1325	230	8	18	1903	0
"1326"	1326	231	8	19	1903	0
"1327"	1327	232	8	20	1903	0
"1328"	1328	233	8	21	1903	0.04
"1329"	1329	234	8	22	1903	0.25
"1330"	1330	235	8	23	1903	0.01
"1331"	1331	236	8	24	1903	0
"1332"	1332	237	8	25	1903	0.07
"1333"	1333	238	8	26	1903	0.01
"1334"	1334	239	8	27	1903	0.03
"1335"	1335	240	8	28	1903	0
"1336"	1336	241	8	29	1903	0
"1337"	1337	242	8	30	1903	0
"1338"	1338	243	8	31	1903	0
"1339"	1339	244	9	1	1903	0.01
"1340"	1340	245	9	2	1903	0
"1341"	1341	246	9	3	1903	0
"1342"	1342	247	9	4	1903	0
"1343"	1343	248	9	5	1903	0
"1344"	1344	249	9	6	1903	0.02
"1345"	1345	250	9	7	1903	0
"1346"	1346	251	9	8	1903	0
"1347"	1347	252	9	9	1903	0
"1348"	1348	253	9	10	1903	0
"1349"	1349	254	9	11	1903	0
"1350"	1350	255	9	12	1903	0.12
"1351"	1351	256	9	13	1903	0.03
"1352"	1352	257	9	14	1903	0.6
"1353"	1353	258	9	15	1903	0
"1354"	1354	259	9	16	1903	0
"1355"	1355	260	9	17	1903	0
"1356"	1356	261	9	18	1903	0
"1357"	1357	262	9	19	1903	0
"1358"	1358	263	9	20	1903	0
"1359"	1359	264	9	21	1903	0
"1360"	1360	265	9	22	1903	0
"1361"	1361	266	9	23	1903	0
"1362"	1362	267	9	24	1903	0
"1363"	1363	268	9	25	1903	0
"1364"	1364	269	9	26	1903	0
"1365"	1365	270	9	27	1903	0
"1366"	1366	271	9	28	1903	0
"1367"	1367	272	9	29	1903	0.05
"1368"	1368	273	9	30	1903	0.04
"1369"	1369	274	10	1	1903	0.22
"1370"	1370	275	10	2	1903	0
"1371"	1371	276	10	3	1903	0
"1372"	1372	277	10	4	1903	0
"1373"	1373	278	10	5	1903	0
"1374"	1374	279	10	6	1903	0
"1375"	1375	280	10	7	1903	0
"1376"	1376	281	10	8	1903	0
"1377"	1377	282	10	9	1903	0
"1378"	1378	283	10	10	1903	0
"1379"	1379	284	10	11	1903	0.02
"1380"	1380	285	10	12	1903	0
"1381"	1381	286	10	13	1903	0
"1382"	1382	287	10	14	1903	0
"1383"	1383	288	10	15	1903	0.61
"1384"	1384	289	10	16	1903	0
"1385"	1385	290	10	17	1903	0
"1386"	1386	291	10	18	1903	0
"1387"	1387	292	10	19	1903	0
"1388"	1388	293	10	20	1903	0
"1389"	1389	294	10	21	1903	0
"1390"	1390	295	10	22	1903	0
"1391"	1391	296	10	23	1903	0
"1392"	1392	297	10	24	1903	0
"1393"	1393	298	10	25	1903	0
"1394"	1394	299	10	26	1903	0
"1395"	1395	300	10	27	1903	0
"1396"	1396	301	10	28	1903	0
"1397"	1397	302	10	29	1903	0
"1398"	1398	303	10	30	1903	0.85
"1399"	1399	304	10	31	1903	0
"1400"	1400	305	11	1	1903	0
"1401"	1401	306	11	2	1903	0
"1402"	1402	307	11	3	1903	0
"1403"	1403	308	11	4	1903	0
"1404"	1404	309	11	5	1903	0
"1405"	1405	310	11	6	1903	0
"1406"	1406	311	11	7	1903	0
"1407"	1407	312	11	8	1903	0
"1408"	1408	313	11	9	1903	0
"1409"	1409	314	11	10	1903	0
"1410"	1410	315	11	11	1903	0
"1411"	1411	316	11	12	1903	0.06
"1412"	1412	317	11	13	1903	0.02
"1413"	1413	318	11	14	1903	0
"1414"	1414	319	11	15	1903	0
"1415"	1415	320	11	16	1903	0
"1416"	1416	321	11	17	1903	0.1
"1417"	1417	322	11	18	1903	0
"1418"	1418	323	11	19	1903	0
"1419"	1419	324	11	20	1903	0
"1420"	1420	325	11	21	1903	0
"1421"	1421	326	11	22	1903	0
"1422"	1422	327	11	23	1903	0
"1423"	1423	328	11	24	1903	0
"1424"	1424	329	11	25	1903	0
"1425"	1425	330	11	26	1903	0
"1426"	1426	331	11	27	1903	0
"1427"	1427	332	11	28	1903	0
"1428"	1428	333	11	29	1903	0
"1429"	1429	334	11	30	1903	0
"1430"	1430	335	12	1	1903	0
"1431"	1431	336	12	2	1903	0
"1432"	1432	337	12	3	1903	0
"1433"	1433	338	12	4	1903	0
"1434"	1434	339	12	5	1903	0
"1435"	1435	340	12	6	1903	0
"1436"	1436	341	12	7	1903	0
"1437"	1437	342	12	8	1903	0
"1438"	1438	343	12	9	1903	0
"1439"	1439	344	12	10	1903	0
"1440"	1440	345	12	11	1903	0
"1441"	1441	346	12	12	1903	0
"1442"	1442	347	12	13	1903	0
"1443"	1443	348	12	14	1903	0
"1444"	1444	349	12	15	1903	0
"1445"	1445	350	12	16	1903	0
"1446"	1446	351	12	17	1903	0
"1447"	1447	352	12	18	1903	0
"1448"	1448	353	12	19	1903	0
"1449"	1449	354	12	20	1903	0
"1450"	1450	355	12	21	1903	0
"1451"	1451	356	12	22	1903	0
"1452"	1452	357	12	23	1903	0.07
"1453"	1453	358	12	24	1903	0
"1454"	1454	359	12	25	1903	0
"1455"	1455	360	12	26	1903	0
"1456"	1456	361	12	27	1903	0
"1457"	1457	362	12	28	1903	0
"1458"	1458	363	12	29	1903	0
"1459"	1459	364	12	30	1903	0
"1460"	1460	365	12	31	1903	0
"1461"	1461	1	1	1	1904	0
"1462"	1462	2	1	2	1904	0
"1463"	1463	3	1	3	1904	0
"1464"	1464	4	1	4	1904	0
"1465"	1465	5	1	5	1904	0.01
"1466"	1466	6	1	6	1904	0
"1467"	1467	7	1	7	1904	0
"1468"	1468	8	1	8	1904	0
"1469"	1469	9	1	9	1904	0
"1470"	1470	10	1	10	1904	0
"1471"	1471	11	1	11	1904	0
"1472"	1472	12	1	12	1904	0
"1473"	1473	13	1	13	1904	0
"1474"	1474	14	1	14	1904	0
"1475"	1475	15	1	15	1904	0
"1476"	1476	16	1	16	1904	0
"1477"	1477	17	1	17	1904	0
"1478"	1478	18	1	18	1904	0
"1479"	1479	19	1	19	1904	0
"1480"	1480	20	1	20	1904	0.02
"1481"	1481	21	1	21	1904	0.01
"1482"	1482	22	1	22	1904	0
"1483"	1483	23	1	23	1904	0
"1484"	1484	24	1	24	1904	0
"1485"	1485	25	1	25	1904	0
"1486"	1486	26	1	26	1904	0
"1487"	1487	27	1	27	1904	0
"1488"	1488	28	1	28	1904	0
"1489"	1489	29	1	29	1904	0
"1490"	1490	30	1	30	1904	0
"1491"	1491	31	1	31	1904	0
"1492"	1492	32	2	1	1904	0
"1493"	1493	33	2	2	1904	0
"1494"	1494	34	2	3	1904	0
"1495"	1495	35	2	4	1904	0
"1496"	1496	36	2	5	1904	0
"1497"	1497	37	2	6	1904	0
"1498"	1498	38	2	7	1904	0
"1499"	1499	39	2	8	1904	0
"1500"	1500	40	2	9	1904	0
"1501"	1501	41	2	10	1904	0
"1502"	1502	42	2	11	1904	0
"1503"	1503	43	2	12	1904	0
"1504"	1504	44	2	13	1904	0
"1505"	1505	45	2	14	1904	0
"1506"	1506	46	2	15	1904	0
"1507"	1507	47	2	16	1904	0
"1508"	1508	48	2	17	1904	0.21
"1509"	1509	49	2	18	1904	0
"1510"	1510	50	2	19	1904	0
"1511"	1511	51	2	20	1904	0
"1512"	1512	52	2	21	1904	0
"1513"	1513	53	2	22	1904	0
"1514"	1514	54	2	23	1904	0
"1515"	1515	55	2	24	1904	0.03
"1516"	1516	56	2	25	1904	0
"1517"	1517	57	2	26	1904	0
"1518"	1518	58	2	27	1904	0
"1519"	1519	59	2	28	1904	0.1
"1520"	1520	60	2	29	1904	0
"1521"	1521	61	3	1	1904	0
"1522"	1522	62	3	2	1904	0
"1523"	1523	63	3	3	1904	0
"1524"	1524	64	3	4	1904	0
"1525"	1525	65	3	5	1904	0
"1526"	1526	66	3	6	1904	0
"1527"	1527	67	3	7	1904	0
"1528"	1528	68	3	8	1904	0
"1529"	1529	69	3	9	1904	0
"1530"	1530	70	3	10	1904	0
"1531"	1531	71	3	11	1904	0
"1532"	1532	72	3	12	1904	0
"1533"	1533	73	3	13	1904	0
"1534"	1534	74	3	14	1904	0
"1535"	1535	75	3	15	1904	0.02
"1536"	1536	76	3	16	1904	0.17
"1537"	1537	77	3	17	1904	0
"1538"	1538	78	3	18	1904	0
"1539"	1539	79	3	19	1904	0
"1540"	1540	80	3	20	1904	0.01
"1541"	1541	81	3	21	1904	0.12
"1542"	1542	82	3	22	1904	0
